,file name,filepath,blur,brightness,cluster,distance,Labeled,uniqueness,uniqueness punishment,outlier distance,similar distance,score
6129,2819646_1b4d3_5f1dc14015001.jpg,Kartaview_Dataset/Rest_set/2819646_1b4d3_5f1dc14015001.jpg,0.0486476938100844,0.4882325654519,23,99.970825,0,0.7074213815564475,0.5,0.0,0.0,0.38785185781283565
6130,2819646_20e76_5f1dc0c7a8d81.jpg,Kartaview_Dataset/Rest_set/2819646_20e76_5f1dc0c7a8d81.jpg,0.028410561484072,0.489885923479066,23,73.703278,0,0.605724063320496,1.0,0.0,0.0,0.6359004717912637
6131,2819646_22002_5f1dc0cb48401.jpg,Kartaview_Dataset/Rest_set/2819646_22002_5f1dc0cb48401.jpg,0.0696126361267226,0.529729346845835,23,90.175598,0,0.3130276222980823,1.0,0.0,0.0,0.35343661686571853
6132,2819646_26703_5f1dc089c204d.jpg,Kartaview_Dataset/Rest_set/2819646_26703_5f1dc089c204d.jpg,0.0585765308755343,0.536182971621673,23,103.578735,0,0.5558097030509783,1.0,0.811964,0.0,0.47253955780716883
6133,2819646_2707b_5f1dc158b86cb.jpg,Kartaview_Dataset/Rest_set/2819646_2707b_5f1dc158b86cb.jpg,0.182657496287372,0.500172764684134,23,86.423676,0,0.4102678656247109,1.0,0.0,0.0,0.471808003116392
6134,2819646_27144_5f1dc08e85309.jpg,Kartaview_Dataset/Rest_set/2819646_27144_5f1dc08e85309.jpg,0.0490052578854789,0.556598142434116,23,123.262329,0,0.6278050194014996,1.0,0.0,0.0,0.6654359781003012
6135,2819646_27e44_5f1dc0fd22265.jpg,Kartaview_Dataset/Rest_set/2819646_27e44_5f1dc0fd22265.jpg,0.0409305217561482,0.536370421303959,23,126.427979,0,0.7893436343127219,1.0,0.0,0.0,0.8243482597291495
6136,2819646_280b6_5f1dc0a66ef0e.jpg,Kartaview_Dataset/Rest_set/2819646_280b6_5f1dc0a66ef0e.jpg,0.0496116332776688,0.594218084316076,23,122.17627,0,0.5597098334475266,1.0,0.0,0.0,0.5993430643188641
6137,2819646_2a3b6_5f1dc07c61087.jpg,Kartaview_Dataset/Rest_set/2819646_2a3b6_5f1dc07c61087.jpg,0.0419512802530008,0.451768851218509,23,101.995911,0,0.5265132462920693,1.0,0.0,0.0,0.5574919449035949
6138,2819646_2b27d_5f1dc0de2cf12.jpg,Kartaview_Dataset/Rest_set/2819646_2b27d_5f1dc0de2cf12.jpg,0.0601314154988407,0.501161842500803,23,69.940674,0,0.5474114825599035,0.5,0.0,0.0,0.31079011650476
