,filepath,uniqueness
364,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/4442793_1d6e8_61f4930ea544a.jpg,0.6238843677676978
320,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_dcf5c_5f927ef5b4cae.jpg,0.6232225174578871
7,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_b40c5_5ad36afb20011.jpg,0.6229888268097936
600,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_02a42_5f2a0e3c15c95.jpg,0.622008470253132
389,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3245485_97047_5fb3cf25392b3.jpg,0.6218920101268721
555,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_ef43a_5add00aa40238.jpg,0.6216307701739605
412,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_0a268_5f92813cbfb95.jpg,0.6214753913626094
322,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_9e0e8_5f9281544b297.jpg,0.6214389913142434
190,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_671ed_5f928168c01d1.jpg,0.6213361163136133
300,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_9675a_5ad36b08e3e10.jpg,0.620587647490785
350,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1169139_0ca6d_5add005995b3e.jpg,0.6194678311546418
14,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2988882_06bfd_5f552ab9b04f7.jpg,0.6183711403861284
270,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_d5ec4_5f2a0d9293b66.jpg,0.6176224920898156
4,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_c027a_5f92816d3ab62.jpg,0.6169442970940443
80,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548729_5c077_608d9f3feee38.jpg,0.615168129615074
452,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_ca23d_5f2a0e2bee945.jpg,0.614785153844827
38,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3548729_cb020_608da00519129.jpg,0.6140745758924566
540,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2912930_7fde0_5f36bfe2e4ba1.jpg,0.6136892432970866
56,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_b3688_60c3ec3a2837f.jpg,0.6119584687167015
216,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3461317_1693e_604d61bfa2c99.jpg,0.6117156402585816
341,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/3176546_80fae_5f9284afd0745.jpg,0.6116159529618952
131,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/2865162_9c19a_5f2a0f03d3cb5.jpg,0.6109094750899052
368,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Basic_set/3659221_f35cd_60c3ec2e1d424.jpg,0.6095298977033193
41,/home/yiwei/Documents/New Fast Image Analysis/Kartaview_Dataset/Rest_set/1165737_5b78d_5ad36b1167bf6.jpg,0.6078380901154753
